run_id,model,repetition,paragraph_index,sentence_index,n_words,context,anaphoric,text,airtime_A,airtime_B,airtime_C,airtime_D,airtime_E,airtime_F,align_A,align_B,align_C,align_D,align_E,align_F,airtime_discourse,align_own,verdict,represented
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,0,5,32,"A second distinction cuts across both forms: therapeutic editing aims to prevent or treat disease, while enhancement aims to alter traits such as height, intelligence, strength or appearance, rather than address a medical condition.",False,"The emergence of tools such as CRISPR-Cas9 has made editing cheaper, faster and more widely available, which is why this issue now feels urgent to many Australians and people around the world.",0.6527713,0.68930584,0.6997619,0.6585557,0.6736051,0.65194494,0.40924742563511246,1.1074084642023083,-0.1614009371114662,1.5045160587964346,0.44466753852902907,1.3646058261510916,C,-0.1614009371114662,reported,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,1,0,8,,False,Many people come to this conversation with hope.,0.55525315,0.5089921,0.52417123,0.50724363,0.5166335,0.4854783,2.3190402100386565,-0.1861236213007944,-1.1447454310720784,-0.15183003472047882,-0.21141533822519704,0.9520060169510542,A,2.3190402100386565,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,1,1,38,Many people come to this conversation with hope.,True,"They see genome editing as a natural extension of medicine, a way to correct the genetic mutations that cause serious diseases such as cystic fibrosis, sickle cell disease, Huntington’s disease, certain inherited cancers and some forms of blindness.",0.6619217,0.6466533,0.6678688,0.7201811,0.6655893,0.6516439,6.310716939897975,5.757229712221306,-1.3199563834175934,5.275434366246917,2.4647172625001983,6.458213171304669,D,5.275434366246917,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,1,2,27,"They see genome editing as a natural extension of medicine, a way to correct the genetic mutations that cause serious diseases such as cystic fibrosis, sickle cell disease, Huntington’s disease, certain inherited cancers and some forms of blindness.",False,"For families affected by genetic conditions, the technology may offer the possibility of having healthy biological children and sparing future generations from severe pain and early death.",0.61930454,0.6312397,0.6326554,0.6452942,0.59435856,0.6276084,2.3001140330277847,2.4899112499901097,0.11524036729242665,4.945550955011277,1.6698028526152484,3.8904231386899486,D,4.945550955011277,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,1,3,25,"For families affected by genetic conditions, the technology may offer the possibility of having healthy biological children and sparing future generations from severe pain and early death.",False,"Even somatic editing, which is already being trialled for some blood disorders and other conditions, is seen by many as a compassionate response to suffering.",0.5981775,0.5902852,0.61697054,0.63049793,0.5808129,0.5749598,3.4241213120403704,3.847528223402333,0.3099267482757568,2.4782938987482335,2.3375282295281066,3.499530020297971,D,2.4782938987482335,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,1,4,26,"Even somatic editing, which is already being trialled for some blood disorders and other conditions, is seen by many as a compassionate response to suffering.",False,"On this view, society has a moral duty to pursue safe and effective technologies that reduce disease, just as it does with vaccines, surgery and medicines.",0.63165075,0.64143634,0.62070894,0.66022015,0.6198959,0.6124163,4.160266711394068,3.6905528047063854,-1.0357826301624298,3.825100204264163,4.042474599706476,4.719554098040679,D,3.825100204264163,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,1,5,29,"On this view, society has a moral duty to pursue safe and effective technologies that reduce disease, just as it does with vaccines, surgery and medicines.",False,Reproductive freedom is also central here: many people believe parents should be able to use the best available medical options to give their children a healthy start in life.,0.57466173,0.5867176,0.5800247,0.6086214,0.56212026,0.6554136,1.4686493521556256,2.0057951159775254,-0.10083249182789594,1.8994297781959177,1.0865154501399958,2.547882848023436,F,2.547882848023436,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,2,0,15,,False,"At the same time, many people are deeply cautious because the science is still developing.",0.60129446,0.5790247,0.5887432,0.54761475,0.5575565,0.54707444,-1.2552957320876887,-0.6167168770247371,4.00878708709206,1.7982866144215226,2.663131175449235,-1.032156030382612,A,-1.2552957320876887,dismissed,False
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,2,1,27,"At the same time, many people are deeply cautious because the science is still developing.",False,"Editing tools can make unintended changes in parts of the genome that were not targeted, sometimes called off-target edits, and these could cause new diseases or cancer.",0.6147228,0.62636995,0.6485197,0.62639767,0.644981,0.5961233,-1.7325024753721663,0.13916317265830006,5.0885137547971695,2.7016874412773175,1.1791970082558694,-0.8290233602921945,C,5.0885137547971695,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,2,2,20,"Editing tools can make unintended changes in parts of the genome that were not targeted, sometimes called off-target edits, and these could cause new diseases or cancer.",False,"Another problem is mosaicism, where only some cells in an embryo or tissue are successfully edited, making the outcome unpredictable.",0.5742544,0.5959895,0.6082838,0.57423985,0.59331626,0.5806548,-1.101675215389696,0.7155855694814819,2.808777202799683,1.8443632498296212,-0.5650071742828003,-1.2642143946926807,C,2.808777202799683,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,2,3,25,"Another problem is mosaicism, where only some cells in an embryo or tissue are successfully edited, making the outcome unpredictable.",False,Heritable changes are especially concerning because they would affect every cell of the future person and could be passed on to their children and grandchildren.,0.58351636,0.6154922,0.61656976,0.6073112,0.6238611,0.60379523,-5.613608517631656,1.1821915397595149,10.332357558683725,2.9792160061362676,3.0469480934494664,-3.7251805339357826,E,3.0469480934494664,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,2,4,11,Heritable changes are especially concerning because they would affect every cell of the future person and could be passed on to their children and grandchildren.,False,A mistake made now could enter the human gene pool permanently.,0.6068267,0.6330365,0.6398124,0.62321424,0.63704133,0.6072123,-3.02513774294639,1.4887741690326945,8.546061285911128,4.1840879932919055,2.0129405722545934,-3.1748039662721554,C,8.546061285911128,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,2,5,16,A mistake made now could enter the human gene pool permanently.,False,"Long-term safety cannot be guaranteed before reproductive use, because some effects may not appear for decades.",0.55905586,0.57420653,0.5764379,0.5671632,0.5667937,0.56103146,-2.4039349747821697,-0.22360135350609206,7.106368297690642,2.360182827079552,2.370349284345866,-2.4054831400251713,C,7.106368297690642,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,2,6,7,"Long-term safety cannot be guaranteed before reproductive use, because some effects may not appear for decades.",True,There is also a question of consent.,0.5295315,0.5453078,0.55613464,0.5105502,0.54219675,0.51978844,-2.0548144468950342,0.07650332475022882,5.845203845994546,2.9177258950046965,2.0482836583541943,-0.5602025242173113,C,5.845203845994546,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,2,7,20,There is also a question of consent.,False,"A child born after heritable editing cannot consent to having their genetic code altered, and future generations cannot consent either.",0.6206151,0.6494607,0.6822127,0.6569276,0.6720105,0.6734657,-2.958151281086612,1.066076819096634,6.605165722301171,2.3463932737300635,0.9694226938023354,-2.679765106867126,C,6.605165722301171,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,2,8,21,"A child born after heritable editing cannot consent to having their genetic code altered, and future generations cannot consent either.",False,Some ask whether it is fair to expose an unborn person to unknown risks for a benefit they did not choose.,0.5746808,0.6243487,0.606807,0.5624326,0.60088694,0.61543924,-2.067073591030203,-0.1582060746237403,6.085359420126769,2.996671988582238,1.2960137287533144,-1.2604634565068413,B,-0.1582060746237403,reported,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,3,0,9,,False,"Beyond safety, there are deep ethical and social concerns.",0.5687196,0.6280856,0.6290122,0.5683979,0.6066849,0.57524556,-3.100375378772151,-0.14148563182388896,8.181098538573131,3.774089139694115,3.047862568768323,-0.9708858132013122,C,8.181098538573131,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,3,1,15,"Beyond safety, there are deep ethical and social concerns.",False,One major worry is that heritable editing could slide into a new form of eugenics.,0.68597996,0.71488994,0.7088711,0.6982238,0.72701573,0.6853861,-6.939907751820283,2.1104769366909752,9.841615382093003,3.7831063622201335,4.049028200149767,-1.6769621627870945,E,4.049028200149767,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,3,2,20,One major worry is that heritable editing could slide into a new form of eugenics.,False,"Even if the first uses are limited to serious diseases, the line between prevention and enhancement is not always clear.",0.60583204,0.57919824,0.57947147,0.61467946,0.56220675,0.55994403,-2.7008273041603386,1.910277135801152,8.491715527189081,3.869995054384345,3.119177901482909,-1.5076895431877346,D,3.869995054384345,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,3,3,26,"Even if the first uses are limited to serious diseases, the line between prevention and enhancement is not always clear.",False,"If society accepts editing embryos to prevent disease, some fear it may gradually accept editing for desirable traits, leading to what is often called designer babies.",0.6805007,0.6904677,0.70818025,0.6901143,0.7175415,0.67049223,-6.690590990200873,3.496662612626095,11.079684059933058,4.952292117773322,-0.8767370507237503,0.5013478893728452,E,-0.8767370507237503,dismissed,False
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,3,4,19,"If society accepts editing embryos to prevent disease, some fear it may gradually accept editing for desirable traits, leading to what is often called designer babies.",False,"Parents might feel social pressure to select certain genetic features, and children could be judged by their genetic make-up.",0.5565946,0.5869741,0.6046392,0.54295415,0.5860156,0.57894975,-2.6247547235427198,1.5057847213960491,6.327661953613279,1.9380075937544465,3.0232369418838068,-1.906054143811343,C,6.327661953613279,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,3,5,21,"Parents might feel social pressure to select certain genetic features, and children could be judged by their genetic make-up.",False,"Disability advocates often argue that pursuing genetic fixes can reinforce stigma, implying that people living with disabilities are mistakes or burdens.",0.6332269,0.62243134,0.6514582,0.6459551,0.6256689,0.6172811,-4.1265032836759925,0.9189818230748645,8.323919295636008,2.4801407911290876,2.5068047451903106,-3.1260858958936297,C,8.323919295636008,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,3,6,27,"Disability advocates often argue that pursuing genetic fixes can reinforce stigma, implying that people living with disabilities are mistakes or burdens.",True,"They point out that many difficulties experienced by people with disability arise from social barriers, discrimination and lack of support, rather than from the genetic difference itself.",0.58282053,0.6112229,0.6384942,0.6063052,0.59280705,0.5912261,0.6440737667377109,0.9219005234597719,0.3288717702555004,0.33757249062764466,0.9746993980428668,0.6588380228786263,C,0.3288717702555004,reported,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,3,7,22,"They point out that many difficulties experienced by people with disability arise from social barriers, discrimination and lack of support, rather than from the genetic difference itself.",False,"Others highlight inequality: if editing is expensive, only wealthy families may be able to afford it, widening existing health and social gaps.",0.5895982,0.6323579,0.62881994,0.59511465,0.619841,0.63470066,0.1100839356833603,3.4469322990742506,4.501213538920274,1.9446703299123327,1.0075418731721586,0.48785119845997565,F,0.48785119845997565,reported,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,3,8,17,"Others highlight inequality: if editing is expensive, only wealthy families may be able to afford it, widening existing health and social gaps.",True,"There are also concerns about commercialisation, coercion and the possibility of a market in human genetic traits.",0.64258945,0.6956129,0.7004086,0.6558593,0.6530172,0.64574635,-3.423408716262202,0.42669972104777126,9.085940420607221,3.777657296333928,3.488668137893545,-1.4409994788118639,C,9.085940420607221,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,4,0,10,,False,People also bring different worldviews and values to this issue.,0.5742655,0.5723472,0.60471773,0.57181793,0.60283303,0.56794983,-0.03896697905438486,-0.12876896344532726,0.11695837354927795,0.0902519425784703,-0.05816535604535603,-0.026362368406262247,C,0.11695837354927795,reported,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,4,1,31,People also bring different worldviews and values to this issue.,False,Some religious and spiritual traditions hold that human life is sacred from conception and that altering the human germline interferes with a role reserved for God or violates the natural order.,0.58557975,0.58743757,0.6446837,0.6249501,0.60899276,0.61340404,-2.98342844331637,0.32951768139901116,7.697299847696558,2.523924676520983,1.9495862379873878,-2.252650427925983,C,7.697299847696558,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,4,2,18,Some religious and spiritual traditions hold that human life is sacred from conception and that altering the human germline interferes with a role reserved for God or violates the natural order.,False,Others see human creativity and healing as part of responsible stewardship or as an expression of human flourishing.,0.57055515,0.52517784,0.546091,0.5719977,0.5108194,0.52100784,0.8226233991968912,1.6538677717966497,1.059803679189645,1.3046584025316406,0.145017330913106,-0.9348794268618806,D,1.3046584025316406,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,4,3,42,Others see human creativity and healing as part of responsible stewardship or as an expression of human flourishing.,False,"Indigenous perspectives in Australia may emphasise kinship, ancestral connection and the integrity of community and Country; decisions about heredity may be understood as collective rather than individual, and there may be scepticism about technologies that concentrate power in distant laboratories or corporations.",0.56458575,0.59442526,0.62159425,0.5829341,0.5970461,0.57339144,-3.9021943880012255,0.7177387382951568,7.719507817184786,2.4720619646774136,2.225842776993522,-2.405164149787743,C,7.719507817184786,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,4,4,22,"Indigenous perspectives in Australia may emphasise kinship, ancestral connection and the integrity of community and Country; decisions about heredity may be understood as collective rather than individual, and there may be scepticism about technologies that concentrate power in distant laboratories or corporations.",False,"Feminist and disability-informed perspectives often stress relational autonomy, the social context of reproduction, and the danger of individual choices reinforcing discriminatory norms.",0.5088937,0.5382539,0.5623622,0.5400955,0.53506714,0.5551075,-2.306596207353868,0.4660667657881276,7.114025640676848,2.7638765635638265,2.291235368303024,-1.6875058044824978,C,7.114025640676848,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,4,5,17,"Feminist and disability-informed perspectives often stress relational autonomy, the social context of reproduction, and the danger of individual choices reinforcing discriminatory norms.",False,"Secular humanists may focus on reducing suffering and expanding human choice, while still cautioning about unintended consequences.",0.65076417,0.6233015,0.6415068,0.6654702,0.61491305,0.6253417,0.6494471614743818,0.903623986124876,-0.4589068998087896,0.6029123875225196,-0.45461721211904654,-0.6909373309725197,D,0.6029123875225196,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,4,6,13,"Secular humanists may focus on reducing suffering and expanding human choice, while still cautioning about unintended consequences.",True,These are not fixed camps; many people hold mixed and sometimes conflicting intuitions.,0.5451771,0.5395825,0.58113176,0.54453886,0.5501549,0.54412043,-0.06384385105338879,-0.06466717495932245,0.10333732751023489,0.027266728805261684,-0.027336823916994036,-0.12760557257861363,C,0.10333732751023489,reported,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,5,0,11,,False,Australia already has a regulatory framework for some of these questions.,0.47447973,0.5252185,0.5036576,0.49557853,0.4901074,0.5015916,0.15858695545175575,0.3217145597329362,-0.14456685515469864,0.14745924020826354,-0.3253334142529638,-0.41457760733319454,B,0.3217145597329362,reported,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,5,1,22,Australia already has a regulatory framework for some of these questions.,False,"Reproductive cloning and certain forms of genetic modification are prohibited, and research involving human embryos is tightly controlled under a licensing system.",0.61728513,0.637064,0.65781605,0.628542,0.6101668,0.63801587,-5.216907408625413,1.4353138282473086,9.065949087106857,1.9290838671309756,1.9909037495512174,-3.882297071939684,C,9.065949087106857,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,5,2,9,"Reproductive cloning and certain forms of genetic modification are prohibited, and research involving human embryos is tightly controlled under a licensing system.",False,Somatic gene therapies can be approved as therapeutic goods.,0.5586641,0.56892884,0.5587594,0.5781113,0.5346879,0.54608715,4.811271858648977,5.994096132958656,-1.3898035242425977,4.044075413115206,3.8466021452448325,6.452259242945001,D,4.044075413115206,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,5,3,18,Somatic gene therapies can be approved as therapeutic goods.,False,"In 2022, the Australian Parliament passed legislation allowing mitochondrial donation under strict conditions, sometimes known as Maeve’s Law.",0.538833,0.5852802,0.56456894,0.5651109,0.5735582,0.5784255,0.4202606580103747,1.352441298624035,-0.011221908120205638,1.5733531867095736,0.33875436023226946,1.5014753404771908,B,1.352441298624035,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,5,4,27,"In 2022, the Australian Parliament passed legislation allowing mitochondrial donation under strict conditions, sometimes known as Maeve’s Law.",False,"Mitochondrial donation is not the same as genome editing, because it involves moving nuclear DNA between eggs to prevent serious mitochondrial disease rather than changing genes directly.",0.62692964,0.6733165,0.6586667,0.67021114,0.664387,0.6443954,-0.6174733379026294,0.40913650511793104,1.2082617261505213,-0.4452975264532142,0.8097702131213738,-1.068125589270494,B,0.40913650511793104,reported,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,5,5,14,"Mitochondrial donation is not the same as genome editing, because it involves moving nuclear DNA between eggs to prevent serious mitochondrial disease rather than changing genes directly.",False,"Even so, it showed that Parliament can contemplate heritable genetic changes in limited circumstances.",0.5773509,0.57694274,0.5803823,0.5900967,0.5850943,0.5760018,1.7663550155906704,2.623531453128089,0.3608628452551782,2.380866265154327,-1.103742170537589,0.23791404710209468,D,2.380866265154327,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,5,6,31,"Even so, it showed that Parliament can contemplate heritable genetic changes in limited circumstances.",False,"Some people argue that this has opened the door slightly to heritable modification, while others insist that mitochondrial donation is different and should not be treated as a precedent for editing.",0.6725349,0.6932958,0.69082135,0.67936474,0.69125235,0.67887014,-1.8260681131592718,0.5584594911168096,3.150875139349955,0.544245203625178,0.6876170435483792,-1.3975968429440395,B,0.5584594911168096,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,6,0,5,,False,The international context also matters.,0.46526766,0.46990544,0.48275435,0.46220988,0.4868218,0.45401174,-0.29480917169130405,-1.2851450211572233,0.7059920481231531,0.6232363387389341,-0.5274653074069647,-0.3559478055947693,E,-0.5274653074069647,dismissed,False
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,6,1,7,The international context also matters.,False,Australia does not decide in a vacuum.,0.48178342,0.500283,0.5056607,0.49033865,0.49824977,0.489055,-0.3285825151309837,0.3192415340687148,0.23515773047693075,0.7917253180465196,-0.6171966948255431,-0.8074284162488768,C,0.23515773047693075,reported,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,6,2,24,Australia does not decide in a vacuum.,False,"The World Health Organization has recommended that no clinical use of heritable genome editing proceed until safety, efficacy and broad social consensus are established.",0.7314036,0.77066654,0.76024544,0.7373541,0.7391236,0.69909227,-2.580565256980481,0.3602344845479819,4.50728304689983,1.9432667749992107,-1.3270250704663336,-5.087493743665982,B,0.3602344845479819,reported,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,6,3,23,"The World Health Organization has recommended that no clinical use of heritable genome editing proceed until safety, efficacy and broad social consensus are established.",False,"Some countries have ambiguous or permissive rules, and there have been reports of births after germline editing overseas, raising concerns about medical tourism.",0.6115047,0.6620424,0.66120994,0.6422788,0.6498939,0.6520258,-3.2105239741678817,0.6510603052738588,3.1114880244102094,1.6505400496593208,-2.977943827907438,-1.1888808815099765,B,0.6510603052738588,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,6,4,21,"Some countries have ambiguous or permissive rules, and there have been reports of births after germline editing overseas, raising concerns about medical tourism.",False,"If Australia bans certain uses, Australians may still travel elsewhere to access them, which raises difficult questions of justice and enforcement.",0.4650216,0.50179166,0.5161478,0.48160195,0.4916924,0.4829633,-1.6827413567094478,0.1418699163899874,5.34939893077244,3.025103853105975,1.320956047088839,-1.1191900578749483,C,5.34939893077244,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,6,5,11,"If Australia bans certain uses, Australians may still travel elsewhere to access them, which raises difficult questions of justice and enforcement.",False,"Conversely, if Australia permits uses early, it may influence global norms.",0.5170191,0.5242062,0.5174629,0.5100381,0.5302386,0.49111038,0.0605585355995572,-0.3731089679567956,0.4239194644687813,0.4944064190727659,-0.13724634133686772,0.08454891002911603,E,-0.13724634133686772,reported,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,6,6,29,"Conversely, if Australia permits uses early, it may influence global norms.",False,"International scientific bodies have suggested that any responsible pathway would require rigorous oversight, public consultation and perhaps an initial focus on severe genetic diseases where no reasonable alternative exists.",0.6578966,0.6835915,0.6501959,0.6717215,0.62605745,0.63406503,-2.8616742478392547,1.9729375625087415,8.48615535123681,2.9345773862412896,1.2963348684366789,-3.957123915306875,B,1.9729375625087415,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,6,7,17,"International scientific bodies have suggested that any responsible pathway would require rigorous oversight, public consultation and perhaps an initial focus on severe genetic diseases where no reasonable alternative exists.",False,Others argue that no amount of oversight can manage the social risks of altering the human germline.,0.64929885,0.72978854,0.7054796,0.6622961,0.6992559,0.66214335,-6.148027392712539,-1.1111473111057422,8.756446880032307,2.7490588385349843,-1.111579912077286,-2.1110379956662655,B,-1.1111473111057422,dismissed,False
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,7,0,8,,False,Within this spectrum there are possible middle positions.,0.50554615,0.48734647,0.5127362,0.5183129,0.5081228,0.49454957,0.08085092505207282,0.04815757165197283,0.035154368670191616,0.13966610138304536,0.1297359062591567,0.06489834453677755,D,0.13966610138304536,reported,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,7,1,15,Within this spectrum there are possible middle positions.,False,Some propose allowing somatic editing freely as therapy while imposing a moratorium on heritable editing.,0.69231063,0.7168803,0.72522765,0.7186897,0.6993038,0.7049535,0.06658410987583889,4.402449088019785,6.891484122135444,3.482113049444161,5.232191650237654,1.0836681541492004,C,6.891484122135444,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,7,2,23,Some propose allowing somatic editing freely as therapy while imposing a moratorium on heritable editing.,False,"Others would allow heritable editing only for severe, early-onset diseases with no reasonable alternative, under independent oversight, with long-term follow-up and broad access.",0.66614777,0.67542094,0.6715685,0.7133147,0.6601538,0.66643614,-0.6393365293391983,4.446053849038434,3.2715092251135482,2.8123371927824334,2.5442150705785034,-0.9022618069313469,D,2.8123371927824334,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,7,3,17,"Others would allow heritable editing only for severe, early-onset diseases with no reasonable alternative, under independent oversight, with long-term follow-up and broad access.",False,Still others would permit research on embryos in the laboratory but not allow reproductive use for now.,0.5662435,0.5758798,0.5876151,0.54816425,0.55107695,0.5669056,-2.3103014014224756,-0.21748108267202032,5.348432838538429,1.7914238348312208,0.2483270122407708,-3.25169370349322,C,5.348432838538429,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,7,4,24,Still others would permit research on embryos in the laboratory but not allow reproductive use for now.,False,A further distinction is sometimes drawn between editing that restores a gene to a common healthy version and editing that introduces novel genetic variants.,0.6535947,0.63155454,0.6564148,0.6783526,0.6499853,0.63259375,2.1085724338307044,0.23813180103898063,-1.9008639240404597,-0.016638175089610806,0.7153771670593415,-0.5047319409495687,D,-0.016638175089610806,reported,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,7,5,10,A further distinction is sometimes drawn between editing that restores a gene to a common healthy version and editing that introduces novel genetic variants.,False,Some who oppose enhancement may accept restoration but not enhancement.,0.5596278,0.5121872,0.5484259,0.53463155,0.53553706,0.5138204,-1.7654426888475425,1.1543442619818958,4.364047598329488,1.7788200736831639,1.699246157339076,-0.8308716780418763,A,-1.7654426888475425,dismissed,False
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,7,6,34,Some who oppose enhancement may accept restoration but not enhancement.,False,"Yet many disability advocates and social justice advocates warn that even well-intended therapeutic editing can entrench the idea that some lives are not worth living and draw resources away from care, inclusion and support.",0.6229852,0.6336363,0.6515442,0.64707446,0.634129,0.62874776,-3.895071907032979,-0.7486273541406264,5.718381582252913,1.2020166144880933,-0.9556722437264397,-1.7794144970655903,C,5.718381582252913,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,8,0,46,,False,"Ultimately, the assembly will be asked to weigh competing values: the desire to prevent suffering and support families, the duty to protect future generations from irreversible harm, the commitment to equality and inclusion, respect for diverse moral and cultural worldviews, and the need for trustworthy governance.",0.58019227,0.6008666,0.6032289,0.61195254,0.60033494,0.6016242,0.4513331793132238,2.0035931180696935,0.07875965667190037,1.9537409920885696,-1.6762932864250615,-1.0318631068279507,D,1.9537409920885696,aligned,True
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,8,1,13,"Ultimately, the assembly will be asked to weigh competing values: the desire to prevent suffering and support families, the duty to protect future generations from irreversible harm, the commitment to equality and inclusion, respect for diverse moral and cultural worldviews, and the need for trustworthy governance.",False,"Australians approach this issue with a mixture of hope, fear, caution and curiosity.",0.5323414,0.5559377,0.55079675,0.5271161,0.53947747,0.5125528,-0.2949960845784516,-1.2769559199601643,0.737858948262874,0.6736581267905422,-0.4785277983552077,-0.29114002524293014,B,-1.2769559199601643,dismissed,False
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,8,2,25,"Australians approach this issue with a mixture of hope, fear, caution and curiosity.",False,"The challenge is not simply to choose between innovation and safety, but to design a path that is scientifically credible, ethically reflective and democratically legitimate.",0.5983145,0.6081315,0.60072905,0.59950566,0.5697511,0.59486777,-0.11411228502984165,-0.781613804778317,1.3397794557618907,1.3652278115972876,-0.3625867527123773,-0.8399962784780656,B,-0.781613804778317,dismissed,False
deepseek__deepseek-v4-pro-0813__rep04,deepseek/deepseek-v4-pro-0813,4,8,3,34,"The challenge is not simply to choose between innovation and safety, but to design a path that is scientifically credible, ethically reflective and democratically legitimate.",True,"This report is intended to open the conversation, not to close it, so that participants can deliberate with a clearer view of the rich landscape of perspectives that citizens bring to human genome editing.",0.75088394,0.7775173,0.7799996,0.7444042,0.76095873,0.70359707,0.5920393943408272,0.5954922569711926,0.5592065740900578,-0.9283882064424688,-0.15176839670748452,-2.2110052846692265,C,0.5592065740900578,aligned,True
